term,category,hasSyn,id,ext_id,remark
protruding,prominence,0,1886,,
proximal,position,1,1887,,
pruinose,external_texture,0,1888,,
pseudoaxillary,position,0,1889,,
pseudobulb,structure,0,1890,,
pseudolamina,structure,1,1891,,
pseudomonadal,arrangement,0,1892,,
pseudomonadal,reproduction,0,1893,,
pseudopetiolate,architecture,0,1894,,
pseudopetiole,structure,0,1895,,
pseudostem,structure,0,1896,,
pseudoterminal,position,0,1897,,
psilate,external_texture,0,1898,,
pterocaulous,architecture,0,1899,,
pterous,architecture,0,1900,,
puberulent,external_texture,1,1901,,
pubescence,character,0,1902,,
publerulent,external_texture,0,1903,,
puckered,relief,0,1904,,
pulley-wheel-shaped,shape,0,1905,,
pulpy,internal_texture,0,1906,,
pulpy,external_texture,0,1907,,
pulverulent,external_texture,0,1908,,
pulvinate,shape,0,1909,,
pulvini,structure,1,1910,,
pulviniform,shape,0,1911,,
puncta,structure,0,1912,,
punctate,pattern,1,1913,,
punctiform,shape,0,1914,,
punctulate,relief,0,1915,,
punctum,structure,0,1916,,
pungent,odor,0,1917,,
purple,coloration,1,1918,,
purple-magenta,coloration,0,1919,,
purplish-pink,coloration,0,1920,,
pustulate,relief,0,1921,,
pustule,structure,0,1922,,
putrid,odor,0,1923,,
pyramidal,shape,0,1924,,
pyrene,structure,0,1925,,
pyriform,shape,0,1926,,
pyxis,structure,1,1927,,
quincunx,arrangement,0,1928,,
raceme,structure,0,1929,,
raceme-like,architecture,1,1930,,
rachilla,structure,1,1931,,
radial,arrangement,1,1932,,
radiant,architecture,1,1933,,
radical,position,0,1934,,
radicant,architecture,1,1935,,
radicle,structure,0,1936,,
raised,prominence,0,1937,,
ramal,position,0,1938,,
ramentaceous,external_texture,0,1939,,
ramified,architecture,1,1940,,
rank,structure,0,1941,,
ranked,arrangement,0,1942,,
ranunculaceous,architecture,0,1943,,
raphal,derivation,0,1944,,
raphides,structure,1,1945,,
rare,count,0,1946,,
ray,structure,0,1947,,
ray_floret,structure,0,1948,,
raylike,architecture,0,1949,,
receptacle,structure,0,1950,,
receptacular,position,0,1951,,
receptacular_bract,structure,0,1952,,
reclinate,vernation,0,1953,,
reclining,habit,0,1954,,
reclosing,behaviour,0,1955,,
rectangular,shape,0,1956,,
recurved,orientation,1,1957,,
red,coloration,1,1958,,
reddish-brown,coloration,0,1959,,
reddish-pink,coloration,0,1960,,
red-magenta,coloration,0,1961,,
red-orange,coloration,0,1962,,
reduced,size,0,1963,,
reflectance,character,0,1964,,
reflective,reflectance,0,1965,,
reflexed,orientation,0,1966,,
regular,architecture,0,1967,,
relief,character,0,1968,,
remote,arrangement,0,1969,,
removable,fixation,0,1970,,
reniform,shape,0,1971,,
repand,shape,0,1972,,
repent,habit,0,1973,,
repla,structure,0,1974,,
replicate,vernation,0,1975,,
replum,structure,0,1976,,
reproduction,character,0,1977,,
resin,structure,0,1978,,
resinous,external_texture,0,1979,,
resupinate,orientation,0,1980,,
reticulate,architecture,0,1981,,
reticulate,relief,0,1982,,
reticulate,pattern,0,1983,,
reticulodromous,venation,0,1984,,
retrorse,orientation,0,1985,,
retuse,shape,0,1986,,
revolute,vernation,0,1987,,
revolute,shape,0,1988,,
rhachilla,structure,1,1989,,
rhipidia,structure,1,1990,,
rhipidiate,architecture,0,1991,,
rhizoid,structure,0,1992,,
rhizomatous,architecture,1,1993,,
rhizome,structure,0,1994,,
rhizophore,structure,0,1995,,
rhombate,shape,1,1996,,
rhombic-cuneate,shape,0,1997,,
rhytidomal,position,0,1998,,
rib,structure,0,1999,,
ribbed,architecture,1,2000,,
ribbed,shape,1,2001,,
ribbonlike,architecture,0,2002,,
ribbonlike,shape,0,2003,,
ridge,structure,0,2004,,
ridged,shape,1,2005,,
rigent,internal_texture,0,2006,,
rigent,external_texture,0,2007,,
rightward,orientation,0,2008,,
rigid,internal_texture,0,2009,,
rimmed,relief,1,2010,,
ringent,architecture,0,2011,,
ring-porous,external_texture,0,2012,,
ring-porous,internal_texture,0,2013,,
ring-shaped,shape,0,2014,,
ripe,life_stage,1,2015,,
robust,fragility,0,2016,,
root,structure,0,2017,,
rooted,architecture,1,2018,,
rootless,architecture,0,2019,,
rootstock,structure,0,2020,,
ropelike,architecture,0,2021,,
ropelike,shape,0,2022,,
rose,coloration,1,2023,,
rose-pink,coloration,0,2024,,
rose-purple,coloration,0,2025,,
rosette,structure,0,2026,,
rosetted,arrangement,0,2027,,
rostella,structure,1,2028,,
rostellate,shape,0,2029,,
rostra,structure,1,2030,,
rostrate,shape,0,2031,,
rosulate,arrangement,0,2032,,
rough,external_texture,1,2033,,
rough,relief,0,2034,,
roughened,internal_texture,0,2035,,
round,shape,1,2036,,
round-reniform,shape,0,2037,,
rubiaceous,architecture,0,2038,,
rudimental,prominence,1,2039,,
rufous,coloration,0,2040,,
rugose,relief,1,2041,,
ruminate,relief,0,2042,,
runcinate,shape,0,2043,,
runner,structure,0,2044,,
runnering,architecture,0,2045,,
rupturing,dehiscence,0,2046,,
rust,coloration,1,2047,,
saccate,architecture,0,2048,,
saccate,shape,1,2049,,
saddle-shaped,shape,0,2050,,
saffron,coloration,0,2051,,
sagittate,shape,0,2052,,
salient,orientation,0,2053,,
salmon,coloration,0,2054,,
salt-excreting,exudation,0,2055,,
salverform,shape,0,2056,,
samara,structure,0,2057,,
samaralike,architecture,0,2058,,
sap,structure,0,2059,,
saprophytic,nutrition,0,2060,,
sapwood,structure,0,2061,,
sarcocaulous,internal_texture,0,2062,,
sarcous,internal_texture,0,2063,,
sarcous,external_texture,0,2064,,
sarmentose,architecture,0,2065,,
sausage-shaped,shape,0,2066,,
sawtooth,structure,0,2067,,
sawtoothlet,structure,0,2068,,
sawtoothed,shape,0,2069,,
scabrate,relief,1,2070,,
scabrous,external_texture,0,2071,,
scalariform,arrangement,0,2072,,
scale,structure,0,2073,,
scalelike,shape,1,2074,,
scalelike,architecture,1,2075,,
scaley,external_texture,1,2076,,
scallop,structure,0,2077,,
scalloped,shape,0,2078,,
scalloplet,structure,0,2079,,
scandent,habit,0,2080,,
scant,count,1,2081,,
scape,structure,0,2082,,
scapelike,architecture,1,2083,,
scapelike,shape,1,2084,,
scar,structure,0,2085,,
scarious,external_texture,0,2086,,
scarlet,coloration,0,2087,,
scattered,arrangement,0,2088,,
scented,odor,0,2089,,
schizocarp,structure,0,2090,,
scimitar-shaped,shape,0,2091,,
sclerocaulous,architecture,0,2092,,
scorpioid,shape,0,2093,,
scorpioid,architecture,0,2094,,
scorpioid_cyme,structure,0,2095,,
scorpioid-cymose,architecture,0,2096,,
scraggly,habit,0,2097,,
scrambling,habit,0,2098,,
scrobes,structure,0,2099,,
scrobiculate,relief,0,2100,,
scrobis,structure,0,2101,,
scrotum-shaped,shape,1,2102,,
sculpted,shape,0,2103,,
sculpture,character,0,2104,,
sculptured,relief,0,2105,,
scutate,shape,1,2106,,
scutellate,shape,1,2107,,
seated,location,0,2108,,
second_glume,structure,0,2109,,
secondary_root,structure,0,2110,,
secondary_vein,structure,0,2111,,
sectile,architecture,0,2112,,
secund,architecture,0,2113,,
seed,structure,0,2114,,
seed_coat,structure,0,2115,,
seed_leaf,structure,0,2116,,
seeded,architecture,0,2117,,
seedless,architecture,0,2118,,
seedling,structure,0,2119,,
segment,structure,0,2120,,
segmented,shape,0,2121,,
self-fertilizing,reproduction,1,2122,,
sellaeform,shape,1,2123,,
semicentral,position,0,2124,,
semicircular,arrangement,0,2125,,
semicircular,shape,0,2126,,
semicraspedodromous,venation,0,2127,,
semideciduous,habit,0,2128,,
semidioecious,reproduction,0,2129,,
semielliptic,arrangement,0,2130,,
semielliptic,shape,0,2131,,
semierect,orientation,0,2132,,
semiglossy,reflectance,0,2133,,
semiobterete,shape,0,2134,,
semiorbiculate,shape,0,2135,,
semiprostrate,habit,0,2136,,
semiprostrate,orientation,0,2137,,
semishiny,reflectance,0,2138,,
semistalked,architecture,0,2139,,
semiterete,shape,0,2140,,
semiterrestrial,habit,0,2141,,
semitranslucent,coloration,0,2142,,
semitransparent,coloration,0,2143,,
semiwoody,external_texture,0,2144,,
semiwoody,internal_texture,0,2145,,
sepal,structure,0,2146,,
sepalous,architecture,1,2147,,
separable,fixation,0,2148,,
separate,arrangement,1,2149,,
sepia,coloration,0,2150,,
septal,position,0,2151,,
septate,architecture,0,2152,,
septicidal,dehiscence,0,2153,,
septifragal,dehiscence,0,2154,,
septum,structure,1,2155,,
seriate,architecture,0,2156,,
seriate,arrangement,0,2157,,
sericeous,external_texture,0,2158,,
series,structure,0,2159,,
serotinous,maturation,0,2160,,
serrate,shape,1,2161,,
sessile,architecture,0,2162,,
seta,structure,1,2163,,
setaceous,shape,1,2164,,
setose,external_texture,1,2165,,
several,count,0,2166,,
sexes,character,0,2167,,
shades,coloration,1,2168,,
shaggy,external_texture,0,2169,,
shallow,depth,0,2170,,
shape,character,0,2171,,
shaped,shape,0,2172,,
sharp,shape,0,2173,,
sheath,structure,0,2174,,
sheathed,architecture,1,2175,,
sheathing,shape,0,2176,,
shelflike,architecture,0,2177,,
shelflike,shape,0,2178,,
shield-shaped,shape,0,2179,,
shining,reflectance,1,2180,,
shoot,structure,0,2181,,
short,length,1,2182,,
short,height,1,2183,,
short-shoot,structure,0,2184,,
showy,prominence,0,2185,,
shrub,life_style,0,2186,,
shrubby,habit,0,2187,,
shrubs,structure,0,2188,,
sickle-shaped,shape,0,2189,,
sigmoid,course,0,2190,,
sigmoid,shape,0,2191,,
siliceous,internal_texture,0,2192,,
siliceous,external_texture,0,2193,,
silicle,structure,0,2194,,
silique,structure,0,2195,,
silky,external_texture,0,2196,,
silver,coloration,1,2197,,
silvery-pink,coloration,0,2198,,
simple,architecture,0,2199,,
simple-craspedodromous,venation,0,2200,,
simple-lipped,architecture,0,2201,,
single,count,0,2202,,
single-leafleted,architecture,0,2203,,
single-veined,venation,0,2204,,
singly,arrangement,0,2205,,
sinistrorse,orientation,0,2206,,
sinuate,shape,0,2207,,
sinuous,course,0,2208,,
sinus,structure,1,2209,,
sinusoidal,shape,0,2210,,
size,character,0,2211,,
slashed,shape,0,2212,,
slatey,coloration,0,2213,,
slender,size,0,2214,,
slipper-shaped,shape,0,2215,,
slippery,external_texture,0,2216,,
small,size,1,2217,,
small-beaked,shape,0,2218,,
small-bristly,external_texture,0,2219,,
small-dotted,coloration,0,2220,,
small-sawtoothed,shape,0,2221,,
small-scalloped,shape,0,2222,,
small-toothed,shape,0,2223,,
smelling,odor,0,2224,,
smooth,architecture,0,2225,,
smooth,external_texture,0,2226,,
smooth,relief,0,2227,,
snail-shell-shaped,shape,0,2228,,
snowy,coloration,0,2229,,
soboliferous,architecture,0,2230,,
soft,external_texture,0,2231,,
solid,architecture,0,2232,,
solid_shape,character,0,2233,,
solitary,arrangement,0,2234,,
solitary,habit,0,2235,,
sordid,coloration,0,2236,,
sori,structure,1,2237,,
spaced,arrangement,0,2238,,
spadicate,architecture,0,2239,,
spadix,structure,1,2240,,
sparse,density,1,2241,,
sparser,arrangement,0,2242,,
spathaceous,architecture,1,2243,,
spathe,structure,0,2244,,
spathulate,shape,0,2245,,
spatula-shaped,shape,1,2246,,
specialized,development,0,2247,,
speckled,coloration,0,2248,,
sperm,structure,0,2249,,
spermatozoid,structure,0,2250,,
spermous,architecture,0,2251,,
spheric,shape,1,2252,,
spicate,architecture,1,2253,,
spiculate,relief,0,2254,,
spicule,structure,0,2255,,
spicy,odor,0,2256,,
spicy,taste,0,2257,,
spike,structure,0,2258,,
spikelet,structure,0,2259,,
spikeleted,architecture,0,2260,,
spikelike,architecture,1,2261,,
spindle-shaped,shape,0,2262,,
spine,structure,0,2263,,
spineless,architecture,0,2264,,
spiny,architecture,1,2265,,
spiny,shape,1,2266,,
spiral,arrangement,1,2267,,
spiral,course,0,2268,,
spiral,shape,0,2269,,
spiraled,architecture,0,2270,,
spire-shaped,shape,0,2271,,
spirolobal,arrangement,0,2272,,
splendent,reflectance,0,2273,,
splitting,dehiscence,0,2274,,
splitting,behaviour,0,2275,,
spongy,internal_texture,0,2276,,
sporangiophore,structure,0,2277,,
sporangium,structure,1,2278,,
spore,structure,0,2279,,
spore_body,structure,0,2280,,
spore_case,structure,0,2281,,
spore_leaf,structure,0,2282,,
sporocarp,structure,0,2283,,
sporophyll,structure,0,2284,,
sporophyte,structure,0,2285,,
spot,structure,0,2286,,
spotted,pattern,0,2287,,
sprawling,habit,0,2288,,
sprawling,orientation,0,2289,,
spread,orientation,1,2290,,
sprialing,arrangement,0,2291,,
spur,structure,0,2292,,
spurred,shape,0,2293,,
squama,structure,1,2294,,
squamate,external_texture,1,2295,,
squamella,structure,1,2296,,
squamiform,shape,0,2297,,
squamule,structure,0,2298,,
square,shape,1,2299,,
squarrose,orientation,0,2300,,
S-shaped,shape,0,2301,,
S-shaped,course,0,2302,,
stalk,structure,0,2303,,
stalked,architecture,0,2304,,
stalkless,architecture,0,2305,,
stamen,structure,0,2306,,
stamened,architecture,1,2307,,
staminal,position,0,2308,,
staminode,structure,1,2309,,
staminodial,position,0,2310,,
standard,structure,0,2311,,
star,shape,1,2312,,
stellate,arrangement,0,2313,,
stellate,shape,0,2314,,
stem,structure,0,2315,,
stemless,architecture,0,2316,,
stemmed,architecture,0,2317,,
stephanocolpate,architecture,0,2318,,
stephanocolporate,architecture,0,2319,,
stephanoporate,architecture,0,2320,,
sterigma,structure,1,2321,,
sterile,reproduction,0,2322,,
sterile_frond,structure,0,2323,,
stichous,arrangement,0,2324,,
sticky,external_texture,0,2325,,
stiff,external_texture,0,2326,,
stigma,structure,1,2327,,
stigmatic,habit,0,2328,,
stilt_root,structure,0,2329,,
stilt-rooted,architecture,0,2330,,
stinging,habit,0,2331,,
stipe,structure,0,2332,,
stipel,structure,0,2333,,
stipelike,shape,1,2334,,
stipitate,architecture,0,2335,,
stipulate,architecture,0,2336,,
stipule,structure,0,2337,,
stipule_scar,structure,0,2338,,
stolon,structure,0,2339,,
stoloniferous,architecture,0,2340,,
stoma,structure,1,2341,,
stomatal_apparatus,structure,0,2342,,
stomatal_pore,structure,0,2343,,
stomate-bearing,architecture,1,2344,,
stomia,structure,1,2345,,
stone,structure,0,2346,,
stone_fruit,structure,0,2347,,
stout,fragility,1,2348,,
straggling,habit,0,2349,,
straggling,orientation,0,2350,,
straight,course,1,2351,,
stramineous,coloration,0,2352,,
strap-shaped,shape,0,2353,,
straw,coloration,0,2354,,
streaked,coloration,0,2355,,
streaked,external_texture,0,2356,,
striate,external_texture,0,2357,,
striate,relief,0,2358,,
striate,coloration,1,2359,,
striated,pattern,0,2360,,
strict,course,0,2361,,
strigillose,external_texture,1,2362,,
strobili,structure,1,2363,,
strobiloid,architecture,0,2364,,
strombuliform,shape,0,2365,,
strong,fragility,0,2366,,
strophiolate,architecture,0,2367,,
strophiole,structure,0,2368,,
style,structure,0,2369,,
styled,architecture,1,2370,,
stylelike,shape,0,2371,,
stylopodia,structure,1,2372,,
subacaulescent,architecture,0,2373,,
subacute,shape,0,2374,,
subalate,architecture,0,2375,,
subalternate,arrangement,0,2376,,
subangular,shape,0,2377,,
subannular,shape,0,2378,,
subapical,position,0,2379,,
subappressed,orientation,0,2380,,
subascending,orientation,0,2381,,
subbasal,position,0,2382,,
sub-basifixed,fixation,0,2383,,
subcapitate,architecture,1,2384,,
subcentral,position,0,2385,,
subcircular,shape,0,2386,,
subclasping,architecture,0,2387,,
subconcolorous,coloration,0,2388,,
subcongested,architecture,0,2389,,
subcordate,shape,0,2390,,
subcuneate,shape,0,2391,,
subcylindric,shape,0,2392,,
subdichasiform,arrangement,0,2393,,
subdioecious,reproduction,0,2394,,
subelliptic,shape,0,2395,,
subentire,shape,0,2396,,
subequal,size,0,2397,,
suberect,orientation,0,2398,,
suberous,external_texture,0,2399,,
subflabelliform,shape,0,2400,,
subfusiform,shape,0,2401,,
subglabrous,external_texture,0,2402,,
subglobose,shape,0,2403,,
subhastate,shape,0,2404,,
subinferior,position,0,2405,,
subligneous,external_texture,0,2406,,
sublinear,shape,0,2407,,
sublyrate,shape,0,2408,,
submarginal,position,0,2409,,
submerged,location,1,2410,,
submucronate,shape,0,2411,,
subnapiform,shape,0,2412,,
subobtuse,shape,0,2413,,
subopposite,arrangement,0,2414,,
suborbicular,shape,1,2415,,
subpannose,external_texture,0,2416,,
subperfoliate,architecture,0,2417,,
subpetiolar,position,0,2418,,
subpetiolate,architecture,0,2419,,
subplumose,architecture,0,2420,,
subracemose,architecture,0,2421,,
subreniform,shape,0,2422,,
subribbed,architecture,0,2423,,
subrosulate,arrangement,0,2424,,
subrotund,shape,1,2425,,
subscabrous,external_texture,0,2426,,
subscabrous,relief,0,2427,,
subscandent,habit,0,2428,,
subscapose,architecture,0,2429,,
subsessile,architecture,0,2430,,
subshrub,life_style,0,2431,,
subshrubby,habit,0,2432,,
subshrubs,structure,0,2433,,
subsidiary_cell,structure,0,2434,,
subsinuate,shape,0,2435,,
subspatulate,shape,0,2436,,
subspheric,shape,1,2437,,
subspinescent,architecture,0,2438,,
subspinose,shape,0,2439,,
substipitate,architecture,0,2440,,
subtending,position,0,2441,,
subterete,shape,0,2442,,
subterminal,position,0,2443,,
subterranean,location,0,2444,,
subtriangular,shape,0,2445,,
subtruncate,shape,0,2446,,
subulate,shape,0,2447,,
subumbellate,architecture,0,2448,,
subumbelliform,architecture,0,2449,,
subvalvate,dehiscence,0,2450,,
succulent,external_texture,0,2451,,
sucker,structure,0,2452,,
suffrutescent,habit,0,2453,,
suffrutex,structure,1,2454,,
suffruticose,habit,1,2455,,
suffused,coloration,0,2456,,
sulcate,architecture,0,2457,,
sulci,structure,1,2458,,
sulphur,coloration,0,2459,,
summer,season,0,2460,,
summer_annual,life_style,0,2461,,
summer_annuals,structure,0,2462,,
sunken,prominence,0,2463,,
superaxillary,position,0,2464,,
superficial,position,0,2465,,
superimposed,arrangement,0,2466,,
superior,position,0,2467,,
superposed,arrangement,0,2468,,
superposed,position,0,2469,,
supervolute,vernation,0,2470,,
supine,habit,0,2471,,
supple,internal_texture,0,2472,,
supplementary,position,0,2473,,
suprabasal,position,0,2474,,
suprabracteal,position,0,2475,,
suprafoliar,position,0,2476,,
supramedial,position,1,2477,,
surface,structure,0,2478,,
surficial,position,0,2479,,
suture,structure,0,2480,,
sweet,taste,0,2481,,
swelling,size,0,2482,,
swollen,shape,0,2483,,
sword-shaped,shape,0,2484,,
syconia,structure,1,2485,,
symbiotic,nutrition,0,2486,,
symmetric,architecture,1,2487,,
symmetric,shape,1,2488,,
sympetalous,architecture,0,2489,,
sympodial,architecture,0,2490,,
synandrous,architecture,0,2491,,
synangia,structure,1,2492,,
synanthous,maturation,0,2493,,
syncarp,structure,0,2494,,
syncarpous,architecture,0,2495,,
syncolpate,architecture,1,2496,,
syndetocheilic,architecture,0,2497,,
syngenesious,fusion,0,2498,,
synoecious,reproduction,0,2499,,
synsepalous,architecture,0,2500,,
synstemonous,architecture,0,2501,,
syntepalous,architecture,0,2502,,
taeniate,shape,0,2503,,
tailed,shape,0,2504,,
tall,height,1,2505,,
tan,coloration,0,2506,,
tangled,arrangement,0,2507,,
tannish,coloration,0,2508,,
tapered,shape,1,2509,,
tapeworm-shaped,shape,0,2510,,
taproot,structure,0,2511,,
taprooted,architecture,0,2512,,
tartareous,relief,1,2513,,
tawny,coloration,0,2514,,
teardrop-shaped,shape,0,2515,,
teeth,structure,0,2516,,
tendril,structure,0,2517,,
tepal,structure,0,2518,,
tepaled,architecture,1,2519,,
terete,shape,0,2520,,
tergeminate,architecture,0,2521,,
terminal,position,1,2522,,
ternate,architecture,0,2523,,
terrestrial,habit,0,2524,,
tertiary,position,0,2525,,
tertiary_vein,structure,0,2526,,
tessellate,external_texture,0,2527,,
tessellate,pattern,0,2528,,
testa,structure,1,2529,,
testes-shaped,shape,1,2530,,
tetrad,structure,0,2531,,
tetrad_scar,structure,0,2532,,
tetradal,arrangement,0,2533,,
tetradal,reproduction,0,2534,,
tetradynamous,architecture,0,2535,,
texture,character,0,2536,,
textured,external_texture,0,2537,,
thalli,structure,1,2538,,
theca,structure,1,2539,,
thermocleistogamous,reproduction,0,2540,,
thick,width,1,2541,,
thin,width,1,2542,,
tholiform,shape,0,2543,,
thorn,structure,0,2544,,
thorny,architecture,0,2545,,
threadlike,shape,1,2546,,
three-angled,shape,0,2547,,
throat,structure,0,2548,,
thyrsate,architecture,0,2549,,
thyrse,structure,0,2550,,
thyrselike,architecture,1,2551,,
tiered,arrangement,0,2552,,
tight,density,0,2553,,
tight,arrangement,0,2554,,
tiller,structure,0,2555,,
tillering,architecture,0,2556,,
tinge,coloration,1,2557,,
tint,coloration,1,2558,,
tiny,size,0,2559,,
tomentose,external_texture,1,2560,,
tongue-shaped,shape,0,2561,,
tooth,structure,0,2562,,
toothlet,structure,0,2563,,
toothed,shape,0,2564,,
topped,shape,1,2565,,
tori,structure,1,2566,,
torn,shape,0,2567,,
torsive,architecture,0,2568,,
torsive,arrangement,0,2569,,
tortuous,course,0,2570,,
torulose,shape,0,2571,,
tough,fragility,0,2572,,
trabecula,structure,1,2573,,
trabeculate,architecture,0,2574,,
trailing,habit,0,2575,,
transition,duration,0,2576,,
translator_arm,structure,0,2577,,
translucent,coloration,0,2578,,
transparent,coloration,0,2579,,
transverse,dehiscence,0,2580,,
transverse,orientation,0,2581,,
trapeziform,shape,0,2582,,
tree,life_style,1,2583,,
tree-form,habit,0,2584,,
tree-like,architecture,0,2585,,
trees,structure,0,2586,,
triangle,shape,1,2587,,
trichome,structure,0,2588,,
trichotomocolpate,architecture,0,2589,,
trichotomous,architecture,0,2590,,
tridentate,shape,0,2591,,
trifid,shape,0,2592,,
trigamous,reproduction,0,2593,,
trigeminous,architecture,0,2594,,
trigonous,shape,0,2595,,
trijugate,architecture,0,2596,,
trilete,architecture,0,2597,,
trioecious,reproduction,0,2598,,
triquetrous,shape,0,2599,,
trochlear,shape,0,2600,,
trophophyll,structure,0,2601,,
troughlike,shape,0,2602,,
trowel-shaped,shape,0,2603,,
trullate,shape,1,2604,,
trumpet-shaped,shape,0,2605,,
truncate,shape,1,2606,,
trunk,structure,0,2607,,
trunkless,architecture,0,2608,,
tubed,shape,0,2609,,
tuber,structure,0,2610,,
tubercle,structure,0,2611,,
tubercular,shape,1,2612,,
tuberculate,relief,1,2613,,
tuberlike,architecture,1,2614,,
tuberoid,structure,0,2615,,
tubiform,shape,1,2616,,
tuft,structure,0,2617,,
tufted,habit,0,2618,,
tufted,external_texture,0,2619,,
tumid,shape,0,2620,,
tunic,structure,0,2621,,
tunicate,architecture,0,2622,,
turbinate,shape,0,2623,,
turgid,shape,0,2624,,
turion,structure,0,2625,,
turned,orientation,0,2626,,
turnip-shaped,shape,0,2627,,
twig,structure,0,2628,,
twin,count,0,2629,,
twining,habit,0,2630,,
twisted,architecture,1,2631,,
two-leafleted,architecture,0,2632,,
two-lipped,architecture,0,2633,,
two-ranked,arrangement,0,2634,,
U-form,arrangement,0,2635,,
ultimate,position,0,2636,,
umbel,structure,0,2637,,
umbellet,structure,0,2638,,
umbellate,architecture,1,2639,,
umbilicate,shape,1,2640,,
umbines,structure,0,2641,,
umbo,structure,1,2642,,
unappendaged,architecture,0,2643,,
unarmed,architecture,0,2644,,
unbranched,architecture,0,2645,,
unchanged,development,0,2646,,
unchanged,condition,0,2647,,
unciform,shape,1,2648,,
unconnected,fusion,0,2649,,
unctuous,external_texture,0,2650,,
undamaged,condition,0,2651,,
underdeveloped,development,0,2652,,
underground,location,0,2653,,
underlying,position,0,2654,,
undershrub,life_style,0,2655,,
undershrubs,structure,0,2656,,
undivided,shape,0,2657,,
undulate,shape,0,2658,,
unequal,size,0,2659,,
ungues,structure,1,2660,,
unguiculate,shape,0,2661,,
unhooked,shape,0,2662,,
unicellular,architecture,0,2663,,
unifacial,architecture,0,2664,,
unifoliolate,architecture,0,2665,,
uniform,variability,0,2666,,
unijugate,architecture,0,2667,,
unilabiate,architecture,0,2668,,
unilateral,architecture,0,2669,,
unilateral,position,0,2670,,
unilateral,orientation,0,2671,,
unilocular,architecture,0,2672,,
uninterrupted,architecture,0,2673,,
uniseriate,arrangement,0,2674,,
unisexual,reproduction,0,2675,,
united,fusion,0,2676,,
unlobed,shape,0,2677,,
unpigmented,coloration,0,2678,,
unribbed,architecture,0,2679,,
unruly,arrangement,0,2680,,
unsegmented,architecture,0,2681,,
unstalked,architecture,0,2682,,
unwinged,architecture,0,2683,,
upcurved,orientation,0,2684,,
upper,position,1,2685,,
upright,orientation,0,2686,,
upturned,orientation,0,2687,,
urceolate,shape,0,2688,,
urent,habit,0,2689,,
urn-shaped,shape,0,2690,,
utricle,structure,0,2691,,
utriclelike,architecture,0,2692,,
utriclelike,shape,0,2693,,
vaginate,architecture,0,2694,,
vague,prominence,0,2695,,
vallecula,structure,1,2696,,
vallecular,position,0,2697,,
valleculate,architecture,0,2698,,
valvate,dehiscence,0,2699,,
valvate,arrangement,0,2700,,
valve,structure,0,2701,,
variable,variability,0,2702,,
variegated,coloration,0,2703,,
various,variability,1,2704,,
vascular,architecture,0,2705,,
vascular_bundle,structure,0,2706,,
vasculature,structure,0,2707,,
vegetative,reproduction,0,2708,,
vein,structure,0,2709,,
veinlet,structure,0,2710,,
veined,architecture,1,2711,,
veinless,architecture,0,2712,,
vela,structure,1,2713,,
velamen,structure,1,2714,,
velvety,external_texture,1,2715,,
venation,character,0,2716,,
ventral,position,0,2717,,
ventricose,shape,0,2718,,
ventrifixed,fixation,0,2719,,
vermiculate,shape,0,2720,,
vernal,life_style,0,2721,,
vernal,duration,0,2722,,
vernation,character,0,2723,,
verrucose,relief,1,2724,,
versatile,fixation,0,2725,,
vertical,orientation,0,2726,,
verticil,structure,0,2727,,
verticillate,arrangement,0,2728,,
vesicle,structure,0,2729,,
vesicular,internal_texture,0,2730,,
vesicular,external_texture,0,2731,,
vesicular,shape,0,2732,,
vesiculate,architecture,0,2733,,
vespertine,habit,0,2734,,
vestigial,prominence,0,2735,,
vestiture,structure,1,2736,,
vexilla,structure,1,2737,,
vexillate,architecture,0,2738,,
vexillate,arrangement,0,2739,,
V-form,arrangement,0,2740,,
viable,life_stage,0,2741,,
viable,condition,0,2742,,
vigorous,fragility,0,2743,,
vile,odor,0,2744,,
vile,taste,0,2745,,
villose,external_texture,1,2746,,
vine,life_style,0,2747,,
vinelike,habit,1,2748,,
vines,structure,0,2749,,
violet,coloration,0,2750,,
violin,shape,0,2751,,
virgate,architecture,0,2752,,
viscid,external_texture,0,2753,,
viscidia,structure,1,2754,,
viscin,structure,0,2755,,
visible,prominence,0,2756,,
vitreous,architecture,0,2757,,
vitreous,coloration,0,2758,,
viviparous,reproduction,0,2759,,
voluble,habit,0,2760,,
waisted,shape,0,2761,,
wall,structure,0,2762,,
walled,architecture,0,2763,,
wandlike,shape,0,2764,,
wandlike,architecture,1,2765,,
wanting,count,0,2766,,
warped,shape,0,2767,,
warted,relief,0,2768,,
wartlike,shape,0,2769,,
wartlike,architecture,0,2770,,
warty,relief,0,2771,,
watery,internal_texture,0,2772,,
watery,external_texture,0,2773,,
wavy,shape,0,2774,,
wavy-crinkled,external_texture,0,2775,,
waxen,external_texture,1,2776,,
weak,fragility,1,2777,,
weathering,behaviour,0,2778,,
wedged,shape,1,2779,,
weeping,architecture,0,2780,,
wetted,condition,0,2781,,
wheel-shaped,shape,0,2782,,
whip-like,shape,0,2783,,
white,coloration,1,2784,,
whorl,structure,0,2785,,
whorled,arrangement,0,2786,,
wide,width,1,2787,,
width,character,0,2788,,
wind-pollinated,reproduction,0,2789,,
wine,coloration,0,2790,,
wing,structure,0,2791,,
winged,architecture,1,2792,,
wingless,architecture,0,2793,,
winglike,shape,0,2794,,
winter,season,0,2795,,
winter_annual,life_style,0,2796,,
